Quantify Compound Summary Report 

Printed Fri Apr 20 12:29:11 2012

Compound 1:  L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte	0.460	2.70	230873		230873.203	bb	0.5	15.6	13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte	0.460	2.72	222705		222704.953	bb	0.5	11.5	13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte	0.460	2.72	214687		214687.484	bb	0.5	7.5	13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte	0.460	2.72	224878		224878.328	bb	0.5	12.6	13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte	0.460	2.71	221292		221292.141	bb	0.5	10.8	13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte	0.460	2.73	216467		216466.938	bb	0.5	8.4	13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte	0.460	2.73	223387		223386.938	bb	0.5	11.9	13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.460	2.72	212687		212687.375	bb	0.5	6.5	13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte	0.460	2.72	228456		228456.188	bb	0.5	14.4	13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte	0.460	2.72	213923		213923.469	bb	0.5	7.1	13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte	0.460	2.74	219869		219868.500	bb	0.5	10.1	13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte	0.460	2.71	219565		219565.156	bb	0.5	10.0	13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte	0.460	2.74	230030		230029.688	bb	0.5	15.2	13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte	0.460	2.71	228748		228747.844	bb	0.5	14.5	13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte	0.460	2.74	229552		229551.563	bb	0.5	15.0	13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte	0.460	2.72	212267		212267.047	bb	0.5	6.3	13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte	0.460	2.72	237794		237794.000	bb	0.5	19.1	13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.460	2.72	214772		214771.641	bb	0.5	7.5	13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte	0.460	2.70	232949		232948.922	bb	0.5	16.7	13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte	0.460	2.72	220310		220309.672	bb	0.5	10.3	13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte	0.460	2.71	226692		226692.047	bb	0.5	13.5	13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte	0.460	2.71	237153		237152.547	bb	0.5	18.8	13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte	0.460	2.72	230991		230990.938	bb	0.5	15.7	13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte	0.460	2.72	234868		234867.719	bb	0.5	17.6	13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte	0.460	2.75	226037		226036.672	bb	0.5	13.2	13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte	0.460	2.71	228048		228047.797	bb	0.5	14.2	14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte	0.460	2.71	219161		219160.875	bb	0.5	9.7	14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte	0.460	2.69	224016		224016.234	bb	0.5	12.2	14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.460	2.72	227715		227714.672	bb	0.5	14.0	14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte	0.460	2.75	217269		217269.188	bb	0.5	8.8	14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte	0.460	2.69	224067		224066.672	bb	0.5	12.2	14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte	0.460	2.75	215642		215642.203	bb	0.5	8.0	14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte	0.460	2.75	228157		228157.297	bb	0.5	14.3	14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte	0.460	2.74	225500		225499.766	bb	0.5	12.9	14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte	0.460	2.74	231778		231778.141	bb	0.5	16.1	14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte	0.460	2.75	218004		218003.906	bb	0.5	9.2	14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte	0.460	2.73	229391		229391.313	bb	0.5	14.9	14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte	0.460	2.75	222642		222641.609	bb	0.5	11.5	14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte	0.460	2.75	227820		227820.000	bb	0.5	14.1	14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.460	2.74	225624		225623.719	bb	0.5	13.0	14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte	0.460	2.74	221397		221396.656	bb	0.5	10.9	14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte	0.460	2.75	231676		231675.828	bb	0.5	16.0	14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte	0.460	2.75	230556		230555.594	bb	0.5	15.5	14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte	0.460	2.73	221893		221893.328	bb	0.5	11.1	14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte	0.460	2.74	225643		225643.422	bb	0.5	13.0	14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte	0.460	2.72	226623		226623.438	bb	0.5	13.5	14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte	0.460	2.74	225308		225308.328	bb	0.5	12.8	14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte	0.460	2.74	228705		228704.750	bb	0.5	14.5	14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte	0.460	2.74	230792		230791.875	bb	0.5	15.6	14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte	0.460	2.74	240125		240125.000	bb	0.6	20.2	14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.460	2.74	224033		224032.984	bb	0.5	12.2	14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte	0.460	2.73	222936		222935.813	bb	0.5	11.6	14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte	0.460	2.73	226345		226344.906	bb	0.5	13.3	14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte	0.460	2.74	229820		229819.922	bb	0.5	15.1	14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte	0.460	2.74	225707		225706.531	bb	0.5	13.0	14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte	0.460	2.73	227369		227369.359	bb	0.5	13.9	14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte	0.460	2.74	220153		220152.516	bb	0.5	10.2	14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte	0.460	2.72	224414		224413.750	bb	0.5	12.4	14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte	0.460	2.73	213407		213407.453	bb	0.5	6.9	14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte	0.460	2.73	231116		231115.906	bb	0.5	15.7	14-Apr-12	05:55:22	Batch02_077
89	89	PR01_EXAMPLE_AAC_02QC_F1	QC	QC	0.460	2.73	230119		230119.219	bb	0.5	15.2	14-Apr-12	06:05:47	Batch02_078
60	60	PR01_EXAMPLE_AAC_02Blank_C1	Blank	Solvent	0.460	2.73	5		5.344	bb	0.0	-100.0	14-Apr-12	06:16:12	Batch02_079
90	90	PR01_EXAMPLE_AAC_02QC_F2	QC	QC	0.460	2.73	230766		230765.828	bb	0.5	15.6	14-Apr-12	06:26:37	Batch02_080
73	73	PR01_EXAMPLE_AAC_02CAL2_A2	Calibration	Standard	0.460	2.71	229468		229468.328	bb	0.5	14.9	14-Apr-12	06:37:02	Batch02_081
78	78	PR01_EXAMPLE_AAC_02CAL7_A2	Calibration	Standard	0.460	2.72	175327		175326.703	bb	0.4	-12.2	14-Apr-12	06:47:28	Batch02_082
76	76	PR01_EXAMPLE_AAC_02CAL5_A2	Calibration	Standard	0.460	2.73	219773		219773.016	bb	0.5	10.1	14-Apr-12	06:57:53	Batch02_083
75	75	PR01_EXAMPLE_AAC_02CAL4_A2	Calibration	Standard	0.460	2.72	228826		228825.922	bb	0.5	14.6	14-Apr-12	07:08:18	Batch02_084
79	79	PR01_EXAMPLE_AAC_02CAL8_A2	Calibration	Standard	0.460	2.71	147597		147596.781	bb	0.3	-26.1	14-Apr-12	07:18:43	Batch02_085
77	77	PR01_EXAMPLE_AAC_02CAL6_A2	Calibration	Standard	0.460	2.74	196980		196980.094	bb	0.5	-1.4	14-Apr-12	07:29:08	Batch02_086
74	74	PR01_EXAMPLE_AAC_02CAL3_A2	Calibration	Standard	0.460	2.72	232803		232802.516	bb	0.5	16.6	14-Apr-12	07:39:33	Batch02_087
72	72	PR01_EXAMPLE_AAC_02CAL1_A2	Calibration	Standard	0.460	2.71	208462		208462.000	bb	0.5	4.4	14-Apr-12	07:49:59	Batch02_088
71	71	PR01_EXAMPLE_AAC_02CAL0_A2	Calibration	Standard	0.460	2.71	224572		224572.016	bb	0.5	12.5	14-Apr-12	08:00:24	Batch02_089
91	91	PR01_EXAMPLE_AAC_02QC_G1	QC	QC	0.460	2.71	227497		227497.031	bb	0.5	13.9	14-Apr-12	08:10:49	Batch02_090
61	61	PR01_EXAMPLE_AAC_02Blank_D1	Blank	Solvent	0.460	2.69	13		12.624	bb	0.0	-100.0	14-Apr-12	08:21:14	Batch02_091
92	92	PR01_EXAMPLE_AAC_02QC_G2	QC	QC	0.460	2.72	224768		224768.172	bb	0.5	12.6	14-Apr-12	08:31:39	Batch02_092

Compound 19:  Gln_C13N15

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
93	93	PR01_EXAMPLE_AAC_02SST_A1	SST	Analyte	0.050	2.53	29829		29829.324	bb	0.1	31.5	13-Apr-12	15:51:18	Batch02_000
94	94	PR01_EXAMPLE_AAC_02SST_A2	SST	Analyte	0.050	2.52	31440		31440.188	bb	0.1	38.6	13-Apr-12	16:01:46	Batch02_000
95	95	PR01_EXAMPLE_AAC_02SST_A3	SST	Analyte	0.050	2.51	31239		31238.979	bb	0.1	37.7	13-Apr-12	16:12:12	Batch02_000
96	96	PR01_EXAMPLE_AAC_02SST_A4	SST	Analyte	0.050	2.51	32186		32185.879	bb	0.1	41.9	13-Apr-12	16:22:37	Batch02_000
97	97	PR01_EXAMPLE_AAC_02SST_A5	SST	Analyte	0.050	2.51	32026		32025.525	bb	0.1	41.2	13-Apr-12	16:33:02	Batch02_000
80	80	PR01_EXAMPLE_AAC_02QC_A1	QC	QC	0.050	2.51	25616		25615.871	bb	0.1	12.9	13-Apr-12	16:43:27	Batch02_001
58	58	PR01_EXAMPLE_AAC_02Blank_A1	Blank	Solvent	0.050								13-Apr-12	16:53:52	Batch02_002
81	81	PR01_EXAMPLE_AAC_02QC_A2	QC	QC	0.050	2.53	25212		25211.975	bb	0.1	11.2	13-Apr-12	17:04:17	Batch02_003
70	70	PR01_EXAMPLE_AAC_02CAL8_A1	Calibration	Standard	0.050	2.49	12900		12900.166	bb	0.0	-43.1	13-Apr-12	17:14:42	Batch02_004
69	69	PR01_EXAMPLE_AAC_02CAL7_A1	Calibration	Standard	0.050	2.50	16105		16105.181	bb	0.0	-29.0	13-Apr-12	17:25:07	Batch02_005
63	63	PR01_EXAMPLE_AAC_02CAL1_A1	Calibration	Standard	0.050	2.49	23893		23892.527	bb	0.1	5.4	13-Apr-12	17:35:32	Batch02_006
68	68	PR01_EXAMPLE_AAC_02CAL6_A1	Calibration	Standard	0.050	2.50	20100		20099.744	bb	0.0	-11.4	13-Apr-12	17:45:57	Batch02_007
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	0.050	2.51	25131		25131.465	bb	0.1	10.8	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	0.050	2.51	26617		26617.063	bb	0.1	17.4	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	0.050	2.53	24775		24775.143	bb	0.1	9.2	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.050	2.51	26907		26907.420	bb	0.1	18.6	13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	0.050	2.51	23984		23984.467	bb	0.1	5.8	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.050	2.52	27236		27235.514	bb	0.1	20.1	13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent	0.050	2.56	3		3.456	bb	0.0	-100.0	13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.050	2.53	25785		25785.059	bb	0.1	13.7	13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte	0.050	2.52	26112		26112.027	bb	0.1	15.1	13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte	0.050	2.51	26735		26735.201	bb	0.1	17.9	13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte	0.050	2.49	27408		27407.654	bb	0.1	20.9	13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte	0.050	2.52	26138		26138.328	bb	0.1	15.3	13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte	0.050	2.52	25892		25891.902	bb	0.1	14.2	13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte	0.050	2.51	26841		26840.529	bb	0.1	18.3	13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte	0.050	2.51	27088		27087.537	bb	0.1	19.4	13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte	0.050	2.53	25975		25975.285	bb	0.1	14.5	13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte	0.050	2.53	26026		26026.041	bb	0.1	14.8	13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.050	2.52	25672		25671.990	bb	0.1	13.2	13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte	0.050	2.51	27220		27219.586	bb	0.1	20.0	13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte	0.050	2.52	27084		27083.895	bb	0.1	19.4	13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte	0.050	2.54	27932		27931.990	bb	0.1	23.2	13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte	0.050	2.50	26416		26415.785	bb	0.1	16.5	13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte	0.050	2.54	27582		27581.904	bb	0.1	21.6	13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte	0.050	2.51	27419		27419.035	bb	0.1	20.9	13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte	0.050	2.54	27771		27770.514	bb	0.1	22.5	13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte	0.050	2.52	26387		26387.313	bb	0.1	16.4	13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte	0.050	2.51	27358		27357.932	bb	0.1	20.6	13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.050	2.52	24675		24674.719	bb	0.1	8.8	13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte	0.050	2.49	26940		26939.682	bb	0.1	18.8	13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte	0.050	2.51	26681		26680.619	bb	0.1	17.6	13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte	0.050	2.51	27623		27623.291	bb	0.1	21.8	13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte	0.050	2.50	26722		26721.830	bb	0.1	17.8	13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte	0.050	2.51	26990		26990.234	bb	0.1	19.0	13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte	0.050	2.51	26606		26605.637	bb	0.1	17.3	13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte	0.050	2.55	26724		26724.215	bb	0.1	17.8	13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte	0.050	2.50	26063		26062.561	bb	0.1	14.9	14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte	0.050	2.50	26430		26429.549	bb	0.1	16.5	14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte	0.050	2.48	27102		27102.174	bb	0.1	19.5	14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.050	2.51	26350		26349.666	bb	0.1	16.2	14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte	0.050	2.55	26043		26043.006	bb	0.1	14.8	14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte	0.050	2.48	27611		27610.967	bb	0.1	21.7	14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte	0.050	2.55	27555		27555.420	bb	0.1	21.5	14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte	0.050	2.55	26432		26431.521	bb	0.1	16.5	14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte	0.050	2.54	25599		25599.205	bb	0.1	12.9	14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte	0.050	2.53	25456		25455.811	bb	0.1	12.2	14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte	0.050	2.55	26054		26053.563	bb	0.1	14.9	14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte	0.050	2.53	26539		26538.764	bb	0.1	17.0	14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte	0.050	2.55	28372		28371.746	bb	0.1	25.1	14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte	0.050	2.55	27206		27206.158	bb	0.1	20.0	14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.050	2.53	26934		26934.471	bb	0.1	18.8	14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte	0.050	2.55	26604		26604.367	bb	0.1	17.3	14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte	0.050	2.55	26820		26819.922	bb	0.1	18.3	14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte	0.050	2.55	26404		26403.832	bb	0.1	16.4	14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte	0.050	2.53	27578		27578.383	bb	0.1	21.6	14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte	0.050	2.54	26756		26755.904	bb	0.1	18.0	14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte	0.050	2.52	26592		26592.166	bb	0.1	17.3	14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte	0.050	2.53	26586		26586.281	bb	0.1	17.2	14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte	0.050	2.54	26889		26889.400	bb	0.1	18.6	14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte	0.050	2.54	26708		26707.941	bb	0.1	17.8	14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte	0.050	2.54	26604		26603.947	bb	0.1	17.3	14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.050	2.54	26872		26871.785	bb	0.1	18.5	14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte	0.050	2.53	26205		26204.881	bb	0.1	15.5	14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte	0.050	2.52	26284		26283.727	bb	0.1	15.9	14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte	0.050	2.55	26834		26833.977	bb	0.1	18.3	14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte	0.050	2.54	26026		26025.822	bb	0.1	14.8	14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte	0.050	2.53	26612		26611.609	bb	0.1	17.3	14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte	0.050	2.54	25420		25420.156	bb	0.1	12.1	14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte	0.050	2.52	27026		27025.828	bb	0.1	19.2	14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte	0.050	2.53	25705		25704.873	bb	0.1	13.3	14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte	0.050	2.53	27502		27501.643	bb	0.1	21.3	14-Apr-12	05:55:22	Batch02_077
89	89	PR01_EXAMPLE_AAC_02QC_F1	QC	QC	0.050	2.53	26454		26454.496	bb	0.1	16.6	14-Apr-12	06:05:47	Batch02_078
60	60	PR01_EXAMPLE_AAC_02Blank_C1	Blank	Solvent	0.050								14-Apr-12	06:16:12	Batch02_079
90	90	PR01_EXAMPLE_AAC_02QC_F2	QC	QC	0.050	2.53	26977		26977.092	bb	0.1	19.0	14-Apr-12	06:26:37	Batch02_080
